,Descriptions,Amount,Category,date,customer_id,type,is_scam_transaction,fraud_type,case_id,transaction_id,month,customer_scammed,bank_to,bank_from,transac_prob,customer_prob,date_DF_created
1139,,570.17,Shopping,2023-11-17,16400,spending,0,none,,,November,0,bank_E,bank_A,0.75,0.42,2024-02-03
1140,,16.38,Cash Withdrawal,2023-11-17,16400,spending,0,none,,,November,0,,bank_A,0.24,0.42,2024-02-03
1141,,12.88,Dining Out,2023-11-17,19746,spending,0,none,,,November,0,bank_D,bank_B,0.34,0.68,2024-02-03
1142,,191.01,Credit Card Payment,2023-11-17,19746,spending,0,none,,,November,0,bank_A,bank_B,0.62,0.68,2024-02-03
1143,,15.79,Groceries,2023-11-17,19746,spending,0,none,,,November,0,bank_D,bank_B,0.35,0.68,2024-02-03
1144,,112.44,Groceries,2023-11-17,13021,spending,0,none,,,November,0,bank_A,bank_B,0.51,0.39,2024-02-03
1145,,250.14,Credit Card Payment,2023-11-17,19746,spending,0,none,,,November,0,bank_C,bank_B,0.66,0.68,2024-02-03
1146,,27.53,Groceries,2023-11-17,19746,spending,0,none,,,November,0,bank_B,bank_B,0.47,0.68,2024-02-03
1147,,21.08,Cash Withdrawal,2023-11-17,19746,spending,0,none,,,November,0,,bank_B,0.22,0.68,2024-02-03
1148,,37.45,Online Shopping,2023-11-17,19746,spending,0,none,,,November,0,bank_A,bank_B,0.32,0.68,2024-02-03
1149,,168.89,Online Shopping,2023-11-17,19746,spending,0,none,,,November,0,bank_A,bank_B,0.56,0.68,2024-02-03
1150,,30.9,Personal care,2023-11-17,19746,spending,0,none,,,November,0,bank_A,bank_B,0.43,0.68,2024-02-03
1151,,7.03,Transportation,2023-11-17,19746,spending,0,none,,,November,0,bank_C,bank_B,0.18,0.68,2024-02-03
1152,,107.92,Transportation,2023-11-17,16239,spending,0,none,,,November,0,bank_A,bank_A,0.43,0.65,2024-02-03
1153,,22.92,Cash Withdrawal,2023-11-17,19746,spending,0,none,,,November,0,,bank_B,0.26,0.68,2024-02-03
1154,,63.68,Cash Withdrawal,2023-11-17,16400,spending,0,none,,,November,0,,bank_A,0.26,0.42,2024-02-03
1155,,262.32,Online Shopping,2023-11-17,16400,spending,0,none,,,November,0,bank_A,bank_A,0.6,0.42,2024-02-03
1156,,84.99,Cash Withdrawal,2023-11-17,16898,spending,0,none,,,November,0,,bank_E,0.22,0.4,2024-02-03
1157,,558.87,Shopping,2023-11-17,17747,spending,0,none,,,November,0,bank_B,bank_C,0.69,0.32,2024-02-03
1158,,91.91,Cash Withdrawal,2023-11-17,17747,spending,0,none,,,November,0,,bank_C,0.29,0.32,2024-02-03
1159,,94.43,Online Shopping,2023-11-17,17216,spending,0,none,,,November,0,bank_B,bank_B,0.53,0.55,2024-02-03
1160,,718.47,Transfers,2023-11-17,16898,spending,0,none,,,November,0,bank_D,bank_E,0.65,0.4,2024-02-03
1161,,28.23,Cash Withdrawal,2023-11-17,16898,spending,0,none,,,November,0,,bank_E,0.13,0.4,2024-02-03
1162,,5.11,Dining Out,2023-11-17,13021,spending,0,none,,,November,0,bank_A,bank_B,0.36,0.39,2024-02-03
1163,,267.66,Transfers,2023-11-17,13021,spending,0,none,,,November,0,bank_E,bank_B,0.51,0.39,2024-02-03
1164,,19.1,Dining Out,2023-11-17,13021,spending,0,none,,,November,0,bank_E,bank_B,0.36,0.39,2024-02-03
1165,,157.8,Groceries,2023-11-18,17747,spending,0,none,,,November,0,bank_C,bank_C,0.59,0.32,2024-02-03
1166,,3.02,Charity,2023-11-18,17747,spending,0,none,,,November,0,bank_E,bank_C,0.37,0.32,2024-02-03
1167,,33.56,Cash Withdrawal,2023-11-18,17747,spending,0,none,,,November,0,,bank_C,0.17,0.32,2024-02-03
1168,,27.75,Entertainment,2023-11-18,16239,spending,0,none,,,November,0,bank_E,bank_A,0.2,0.65,2024-02-03
1169,,34.84,Transfers,2023-11-18,12782,spending,0,none,,,November,1,bank_E,bank_D,0.37,0.6,2024-02-03
1170,,23.04,Personal care,2023-11-18,12782,spending,0,none,,,November,1,bank_C,bank_D,0.12,0.6,2024-02-03
1171,,158.1,Electronics,2023-11-18,12782,spending,0,none,,,November,1,bank_D,bank_D,0.42,0.6,2024-02-03
1172,,22.66,Online Shopping,2023-11-18,17747,spending,0,none,,,November,0,bank_A,bank_C,0.24,0.32,2024-02-03
1173,,127.95,Transfers,2023-11-18,19583,spending,0,none,,,November,0,bank_D,bank_B,0.62,0.29,2024-02-03
1174,,154.4,Online Shopping,2023-11-18,19583,spending,0,none,,,November,0,bank_D,bank_B,0.44,0.29,2024-02-03
1175,,123.18,Healthcare,2023-11-18,17216,spending,0,none,,,November,0,bank_A,bank_B,0.59,0.55,2024-02-03
1176,,165.09,Loan Payment,2023-11-18,19583,spending,0,none,,,November,0,bank_A,bank_B,0.59,0.29,2024-02-03
1177,,267.32,Transfers,2023-11-18,19746,spending,0,none,,,November,0,bank_B,bank_B,0.61,0.68,2024-02-03
1178,,38.73,Dining Out,2023-11-18,19746,spending,0,none,,,November,0,bank_E,bank_B,0.32,0.68,2024-02-03
1179,,1237.87,Shopping,2023-11-18,19746,spending,0,none,,,November,0,bank_D,bank_B,0.53,0.68,2024-02-03
1180,,4.87,Dining Out,2023-11-18,19746,spending,0,none,,,November,0,bank_D,bank_B,0.38,0.68,2024-02-03
1181,,34.64,Cash Withdrawal,2023-11-18,16898,spending,0,none,,,November,0,,bank_E,0.11,0.4,2024-02-03
1182,,3.43,Dining Out,2023-11-18,16898,spending,0,none,,,November,0,bank_C,bank_E,0.35,0.4,2024-02-03
1183,,39.16,Groceries,2023-11-18,16400,spending,0,none,,,November,0,bank_E,bank_A,0.58,0.42,2024-02-03
1184,,64.41,Cash Withdrawal,2023-11-18,19583,spending,0,none,,,November,0,,bank_B,0.22,0.29,2024-02-03
1185,,45.58,Groceries,2023-11-18,16898,spending,0,none,,,November,0,bank_D,bank_E,0.33,0.4,2024-02-03
1186,,31.61,Cash Withdrawal,2023-11-19,17747,spending,0,none,,,November,0,,bank_C,0.21,0.32,2024-02-03
1187,,25.99,Groceries,2023-11-19,17747,spending,0,none,,,November,0,bank_B,bank_C,0.48,0.32,2024-02-03
1188,,47.8,Cash Withdrawal,2023-11-19,17747,spending,0,none,,,November,0,,bank_C,0.17,0.32,2024-02-03
1189,,183.51,Investment,2023-11-19,12782,spending,0,none,,,November,1,bank_C,bank_D,0.5,0.6,2024-02-03
1190,,60.67,Transportation,2023-11-19,16400,spending,0,none,,,November,0,bank_C,bank_A,0.47,0.42,2024-02-03
1191,,307.64,Shopping,2023-11-19,16898,spending,0,none,,,November,0,bank_E,bank_E,0.78,0.4,2024-02-03
1192,,209.52,Online Shopping,2023-11-19,16400,spending,0,none,,,November,0,bank_D,bank_A,0.74,0.42,2024-02-03
1193,,47.8,Healthcare,2023-11-19,19746,spending,0,none,,,November,0,bank_E,bank_B,0.35,0.68,2024-02-03
1194,,519.85,Transfers,2023-11-19,19746,spending,0,none,,,November,0,bank_A,bank_B,0.65,0.68,2024-02-03
1195,,354.97,Transfers,2023-11-19,13021,spending,0,none,,,November,0,bank_B,bank_B,0.54,0.39,2024-02-03
1196,,683.82,Transfers,2023-11-19,16239,spending,0,none,,,November,0,bank_B,bank_A,0.54,0.65,2024-02-03
1197,,20.97,Dining Out,2023-11-19,17216,spending,0,none,,,November,0,bank_A,bank_B,0.39,0.55,2024-02-03
1198,,58.43,Groceries,2023-11-19,16239,spending,0,none,,,November,0,bank_A,bank_A,0.44,0.65,2024-02-03
1199,,74.28,Cash Withdrawal,2023-11-20,13021,spending,0,none,,,November,0,,bank_B,0.14,0.39,2024-02-03
1200,,674.23,Transfers,2023-11-20,19746,spending,0,none,,,November,0,bank_D,bank_B,0.53,0.68,2024-02-03
1201,,48.33,Groceries,2023-11-20,19583,spending,0,none,,,November,0,bank_A,bank_B,0.4,0.29,2024-02-03
1202,,212.86,Online Shopping,2023-11-20,13021,spending,0,none,,,November,0,bank_C,bank_B,0.78,0.39,2024-02-03
1203,,112.61,Loan Payment,2023-11-20,17216,spending,0,none,,,November,0,bank_A,bank_B,0.43,0.55,2024-02-03
1204,,29.59,Cash Withdrawal,2023-11-20,16898,spending,0,none,,,November,0,,bank_E,0.19,0.4,2024-02-03
1205,,689.77,Shopping,2023-11-20,13021,spending,0,none,,,November,0,bank_E,bank_B,0.64,0.39,2024-02-03
1206,,79.96,Groceries,2023-11-20,16898,spending,0,none,,,November,0,bank_C,bank_E,0.6,0.4,2024-02-03
1207,,14.99,Dining Out,2023-11-20,17216,spending,0,none,,,November,0,bank_D,bank_B,0.27,0.55,2024-02-03
1208,,38.35,Groceries,2023-11-20,13021,spending,0,none,,,November,0,bank_A,bank_B,0.55,0.39,2024-02-03
1209,,138.11,Groceries,2023-11-20,16239,spending,0,none,,,November,0,bank_A,bank_A,0.43,0.65,2024-02-03
1210,,73.24,Cash Withdrawal,2023-11-20,16239,spending,0,none,,,November,0,,bank_A,0.18,0.65,2024-02-03
1211,,74.21,Online Shopping,2023-11-20,16239,spending,0,none,,,November,0,bank_D,bank_A,0.58,0.65,2024-02-03
1212,,92.87,Groceries,2023-11-20,16239,spending,0,none,,,November,0,bank_D,bank_A,0.51,0.65,2024-02-03
1213,,11.38,Personal care,2023-11-20,16898,spending,0,none,,,November,0,bank_D,bank_E,0.13,0.4,2024-02-03
1214,,22.88,Personal care,2023-11-21,19583,spending,0,none,,,November,0,bank_D,bank_B,0.12,0.29,2024-02-03
1215,,48.64,Shopping,2023-11-21,17357,spending,0,none,,,November,0,bank_D,bank_D,0.34,0.38,2024-02-03
1216,,28.0,Personal care,2023-11-21,19583,spending,0,none,,,November,0,bank_B,bank_B,0.21,0.29,2024-02-03
1217,,47.5,Groceries,2023-11-21,19746,spending,0,none,,,November,0,bank_D,bank_B,0.41,0.68,2024-02-03
1218,,12.49,Dining Out,2023-11-21,19746,spending,0,none,,,November,0,bank_B,bank_B,0.25,0.68,2024-02-03
1219,,57.29,Groceries,2023-11-21,17747,spending,0,none,,,November,0,bank_E,bank_C,0.37,0.32,2024-02-03
1220,,63.13,Credit Card Payment,2023-11-21,12782,spending,0,none,,,November,1,bank_A,bank_D,0.53,0.6,2024-02-03
1221,,100.39,Cash Withdrawal,2023-11-21,16400,spending,0,none,,,November,0,,bank_A,0.1,0.42,2024-02-03
1222,,38.53,Shopping,2023-11-21,16400,spending,0,none,,,November,0,bank_E,bank_A,0.45,0.42,2024-02-03
1223,,233.7,Transfers,2023-11-21,16400,spending,0,none,,,November,0,bank_B,bank_A,0.55,0.42,2024-02-03
1224,,65.13,Cash Withdrawal,2023-11-21,12782,spending,0,none,,,November,1,,bank_D,0.21,0.6,2024-02-03
1225,,23.03,Cash Withdrawal,2023-11-21,19746,spending,0,none,,,November,0,,bank_B,0.11,0.68,2024-02-03
1226,,2.66,Dining Out,2023-11-22,17357,spending,0,none,,,November,0,bank_E,bank_D,0.3,0.38,2024-02-03
1227,,458.36,Transfers,2023-11-22,17216,spending,0,none,,,November,0,bank_C,bank_B,0.76,0.55,2024-02-03
1228,,7.3,Dining Out,2023-11-22,12782,spending,0,none,,,November,1,bank_B,bank_D,0.15,0.6,2024-02-03
1229,,39.34,Cash Withdrawal,2023-11-22,13021,spending,0,none,,,November,0,,bank_B,0.11,0.39,2024-02-03
1230,,20.79,Personal care,2023-11-22,13021,spending,0,none,,,November,0,bank_B,bank_B,0.3,0.39,2024-02-03
1231,,171.16,Loan Payment,2023-11-22,19746,spending,0,none,,,November,0,bank_B,bank_B,0.66,0.68,2024-02-03
1232,,471.74,Home Improvement,2023-11-22,17216,spending,0,none,,,November,0,bank_D,bank_B,0.53,0.55,2024-02-03
1233,,14.79,Personal care,2023-11-22,19746,spending,0,none,,,November,0,bank_A,bank_B,0.12,0.68,2024-02-03
1234,,1631.35,Electronics,2023-11-22,19746,spending,0,none,,,November,0,bank_C,bank_B,0.74,0.68,2024-02-03
1235,,14.68,Charity,2023-11-22,19746,spending,0,none,,,November,0,bank_D,bank_B,0.28,0.68,2024-02-03
1236,,3.21,Dining Out,2023-11-22,16400,spending,0,none,,,November,0,bank_E,bank_A,0.25,0.42,2024-02-03
1237,Payment for Outstanding Tax Fine,46.51,Utilities,2023-11-22,12782,spending,1,Impersonation,6805825.0,4504522.0,November,1,bank_C,bank_D,0.31,0.6,2024-02-03
1238,,7.1,Interest,2023-11-22,13021,spending,0,none,,,November,0,bank_E,bank_B,0.35,0.39,2024-02-03
1239,,44.66,Groceries,2023-11-22,17216,spending,0,none,,,November,0,bank_B,bank_B,0.52,0.55,2024-02-03
1240,,384.53,Online Shopping,2023-11-22,17357,spending,0,none,,,November,0,bank_E,bank_D,0.61,0.38,2024-02-03
1241,,20.67,Cash Withdrawal,2023-11-22,19583,spending,0,none,,,November,0,,bank_B,0.19,0.29,2024-02-03
1242,,68.26,Groceries,2023-11-22,19583,spending,0,none,,,November,0,bank_D,bank_B,0.34,0.29,2024-02-03
1243,,458.19,Electronics,2023-11-22,19583,spending,0,none,,,November,0,bank_D,bank_B,0.61,0.29,2024-02-03
1244,,55.3,Entertainment,2023-11-22,19583,spending,0,none,,,November,0,bank_C,bank_B,0.36,0.29,2024-02-03
1245,,135.3,Credit Card Payment,2023-11-22,19583,spending,0,none,,,November,0,bank_B,bank_B,0.57,0.29,2024-02-03
1246,,32.59,Groceries,2023-11-22,17216,spending,0,none,,,November,0,bank_D,bank_B,0.46,0.55,2024-02-03
1247,,55.48,Cash Withdrawal,2023-11-23,16239,spending,0,none,,,November,0,,bank_A,0.26,0.65,2024-02-03
1248,,23.34,Charity,2023-11-23,12782,spending,0,none,,,November,1,bank_E,bank_D,0.34,0.6,2024-02-03
1249,,310.8,Credit Card Payment,2023-11-23,12782,spending,0,none,,,November,1,bank_C,bank_D,0.73,0.6,2024-02-03
1250,,70.17,Cash Withdrawal,2023-11-23,16898,spending,0,none,,,November,0,,bank_E,0.18,0.4,2024-02-03
1251,,21.47,Groceries,2023-11-23,19746,spending,0,none,,,November,0,bank_B,bank_B,0.31,0.68,2024-02-03
1252,Air bnb extra cleaning fees,8.22,Holiday,2023-11-23,12782,spending,1,Purchase,2487743.0,4704670.0,November,1,bank_D,bank_D,0.36,0.6,2024-02-03
1253,,1586.93,Shopping,2023-11-23,19583,spending,0,none,,,November,0,bank_D,bank_B,0.8,0.29,2024-02-03
1254,,811.63,Home Improvement,2023-11-23,19583,spending,0,none,,,November,0,bank_E,bank_B,0.76,0.29,2024-02-03
1255,,19.39,Cash Withdrawal,2023-11-23,19583,spending,0,none,,,November,0,,bank_B,0.29,0.29,2024-02-03
1256,,66.9,Online Shopping,2023-11-23,12782,spending,0,none,,,November,1,bank_B,bank_D,0.41,0.6,2024-02-03
1257,,55.1,Online Shopping,2023-11-23,12782,spending,0,none,,,November,1,bank_E,bank_D,0.5,0.6,2024-02-03
1258,,30.35,Groceries,2023-11-23,12782,spending,0,none,,,November,1,bank_E,bank_D,0.57,0.6,2024-02-03
1259,,972.66,Transfers,2023-11-23,12782,spending,0,none,,,November,1,bank_B,bank_D,0.71,0.6,2024-02-03
1260,,371.92,Shopping,2023-11-23,16239,spending,0,none,,,November,0,bank_C,bank_A,0.74,0.65,2024-02-03
1261,,1072.32,Shopping,2023-11-23,16898,spending,0,none,,,November,0,bank_E,bank_E,0.68,0.4,2024-02-03
1262,,130.28,Groceries,2023-11-23,17357,spending,0,none,,,November,0,bank_C,bank_D,0.6,0.38,2024-02-03
1263,,62.52,Cash Withdrawal,2023-11-23,17357,spending,0,none,,,November,0,,bank_D,0.18,0.38,2024-02-03
1264,,95.11,Cash Withdrawal,2023-11-23,17216,spending,0,none,,,November,0,,bank_B,0.19,0.55,2024-02-03
1265,,41.24,Cash Withdrawal,2023-11-23,17357,spending,0,none,,,November,0,,bank_D,0.13,0.38,2024-02-03
1266,,152.03,Credit Card Payment,2023-11-23,16400,spending,0,none,,,November,0,bank_B,bank_A,0.57,0.42,2024-02-03
1267,,107.03,Investment,2023-11-23,17216,spending,0,none,,,November,0,bank_B,bank_B,0.57,0.55,2024-02-03
1268,,44.72,Entertainment,2023-11-23,17216,spending,0,none,,,November,0,bank_A,bank_B,0.48,0.55,2024-02-03
1269,,78.58,Credit Card Payment,2023-11-23,17216,spending,0,none,,,November,0,bank_C,bank_B,0.64,0.55,2024-02-03
1270,,14.71,Personal care,2023-11-24,17216,spending,0,none,,,November,0,bank_E,bank_B,0.3,0.55,2024-02-03
1271,,145.11,Loan Payment,2023-11-24,16400,spending,0,none,,,November,0,bank_B,bank_A,0.64,0.42,2024-02-03
1272,,600.68,Transfers,2023-11-24,12782,spending,0,none,,,November,1,bank_D,bank_D,0.76,0.6,2024-02-03
1273,,14.95,Entertainment,2023-11-24,17216,spending,0,none,,,November,0,bank_E,bank_B,0.23,0.55,2024-02-03
1274,,1195.3,Transfers,2023-11-24,12782,spending,0,none,,,November,1,bank_B,bank_D,0.69,0.6,2024-02-03
1275,,16.66,Dining Out,2023-11-24,19583,spending,0,none,,,November,0,bank_A,bank_B,0.23,0.29,2024-02-03
1276,,59.17,Groceries,2023-11-24,16239,spending,0,none,,,November,0,bank_E,bank_A,0.5,0.65,2024-02-03
1277,,91.74,Credit Card Payment,2023-11-24,16239,spending,0,none,,,November,0,bank_E,bank_A,0.51,0.65,2024-02-03
1278,,642.16,Transfers,2023-11-24,17357,spending,0,none,,,November,0,bank_D,bank_D,0.57,0.38,2024-02-03
1279,,21.56,Groceries,2023-11-24,16898,spending,0,none,,,November,0,bank_D,bank_E,0.24,0.4,2024-02-03
1280,,29.51,Entertainment,2023-11-24,16239,spending,0,none,,,November,0,bank_D,bank_A,0.4,0.65,2024-02-03
1281,,713.72,Transfers,2023-11-24,16239,spending,0,none,,,November,0,bank_B,bank_A,0.71,0.65,2024-02-03
1282,,76.44,Cash Withdrawal,2023-11-24,19746,spending,0,none,,,November,0,,bank_B,0.24,0.68,2024-02-03
1283,,12.22,Groceries,2023-11-24,17357,spending,0,none,,,November,0,bank_D,bank_D,0.37,0.38,2024-02-03
1284,,21.61,Cash Withdrawal,2023-11-24,17747,spending,0,none,,,November,0,,bank_C,0.26,0.32,2024-02-03
1285,,183.67,Healthcare,2023-11-24,17747,spending,0,none,,,November,0,bank_C,bank_C,0.58,0.32,2024-02-03
1286,,54.96,Cash Withdrawal,2023-11-24,16239,spending,0,none,,,November,0,,bank_A,0.14,0.65,2024-02-03
1287,,6.93,Interest,2023-11-25,17357,spending,0,none,,,November,0,bank_D,bank_D,0.37,0.38,2024-02-03
1288,,55.7,Credit Card Payment,2023-11-25,17357,spending,0,none,,,November,0,bank_B,bank_D,0.4,0.38,2024-02-03
1289,,80.0,Groceries,2023-11-25,12782,spending,0,none,,,November,1,bank_B,bank_D,0.64,0.6,2024-02-03
1290,,452.56,Transfers,2023-11-25,16898,spending,0,none,,,November,0,bank_A,bank_E,0.77,0.4,2024-02-03
1291,,7.96,Cash Withdrawal,2023-11-25,12782,spending,0,none,,,November,1,,bank_D,0.16,0.6,2024-02-03
1292,,54.33,Groceries,2023-11-25,16898,spending,0,none,,,November,0,bank_E,bank_E,0.37,0.4,2024-02-03
1293,,67.37,Groceries,2023-11-25,17747,spending,0,none,,,November,0,bank_A,bank_C,0.62,0.32,2024-02-03
1294,,1040.06,Transfers,2023-11-25,12782,spending,0,none,,,November,1,bank_A,bank_D,0.52,0.6,2024-02-03
1295,,191.43,Credit Card Payment,2023-11-25,13021,spending,0,none,,,November,0,bank_A,bank_B,0.54,0.39,2024-02-03
1296,,91.22,Groceries,2023-11-25,13021,spending,0,none,,,November,0,bank_C,bank_B,0.69,0.39,2024-02-03
1297,,43.13,Shopping,2023-11-25,16400,spending,0,none,,,November,0,bank_A,bank_A,0.41,0.42,2024-02-03
1298,,103.5,Transportation,2023-11-25,12782,spending,0,none,,,November,1,bank_B,bank_D,0.58,0.6,2024-02-03
1299,,14.79,Transportation,2023-11-25,16898,spending,0,none,,,November,0,bank_E,bank_E,0.32,0.4,2024-02-03
1300,,3.99,Dining Out,2023-11-25,12782,spending,0,none,,,November,1,bank_D,bank_D,0.22,0.6,2024-02-03
1301,,36.54,Healthcare,2023-11-25,17216,spending,0,none,,,November,0,bank_E,bank_B,0.55,0.55,2024-02-03
1302,,183.72,Credit Card Payment,2023-11-25,13021,spending,0,none,,,November,0,bank_E,bank_B,0.48,0.39,2024-02-03
1303,,60.91,Groceries,2023-11-25,13021,spending,0,none,,,November,0,bank_B,bank_B,0.5,0.39,2024-02-03
1304,,60.17,Groceries,2023-11-25,19583,spending,0,none,,,November,0,bank_D,bank_B,0.46,0.29,2024-02-03
1305,,461.42,Transfers,2023-11-25,12782,spending,0,none,,,November,1,bank_C,bank_D,0.66,0.6,2024-02-03
1306,,64.7,Groceries,2023-11-25,16898,spending,0,none,,,November,0,bank_E,bank_E,0.49,0.4,2024-02-03
1307,,319.12,Shopping,2023-11-25,17357,spending,0,none,,,November,0,bank_D,bank_D,0.51,0.38,2024-02-03
1308,,545.29,Credit Card Payment,2023-11-25,16898,spending,0,none,,,November,0,bank_D,bank_E,0.7,0.4,2024-02-03
1309,,223.85,Credit Card Payment,2023-11-26,17357,spending,0,none,,,November,0,bank_B,bank_D,0.65,0.38,2024-02-03
1310,,212.47,Credit Card Payment,2023-11-26,12782,spending,0,none,,,November,1,bank_B,bank_D,0.54,0.6,2024-02-03
1311,,89.06,Cash Withdrawal,2023-11-26,12782,spending,0,none,,,November,1,,bank_D,0.27,0.6,2024-02-03
1312,,400.89,Home Improvement,2023-11-26,16898,spending,0,none,,,November,0,bank_C,bank_E,0.68,0.4,2024-02-03
1313,,40.87,Cash Withdrawal,2023-11-26,17216,spending,0,none,,,November,0,,bank_B,0.12,0.55,2024-02-03
1314,,15.62,Entertainment,2023-11-26,19746,spending,0,none,,,November,0,bank_C,bank_B,0.11,0.68,2024-02-03
1315,,28.42,Transportation,2023-11-26,19583,spending,0,none,,,November,0,bank_E,bank_B,0.23,0.29,2024-02-03
1316,,28.35,Groceries,2023-11-26,19583,spending,0,none,,,November,0,bank_B,bank_B,0.31,0.29,2024-02-03
1317,,90.35,Credit Card Payment,2023-11-26,17747,spending,0,none,,,November,0,bank_D,bank_C,0.45,0.32,2024-02-03
1318,,884.99,Shopping,2023-11-26,17747,spending,0,none,,,November,0,bank_A,bank_C,0.64,0.32,2024-02-03
1319,,41.05,Cash Withdrawal,2023-11-26,17216,spending,0,none,,,November,0,,bank_B,0.21,0.55,2024-02-03
1320,,8.45,Dining Out,2023-11-27,16898,spending,0,none,,,November,0,bank_E,bank_E,0.25,0.4,2024-02-03
1321,,16.05,Entertainment,2023-11-27,16898,spending,0,none,,,November,0,bank_C,bank_E,0.21,0.4,2024-02-03
1322,,59.87,Dining Out,2023-11-27,16239,spending,0,none,,,November,0,bank_C,bank_A,0.35,0.65,2024-02-03
1323,,51.36,Cash Withdrawal,2023-11-27,17216,spending,0,none,,,November,0,,bank_B,0.22,0.55,2024-02-03
1324,,330.29,Transfers,2023-11-27,17216,spending,0,none,,,November,0,bank_E,bank_B,0.6,0.55,2024-02-03
1325,,396.99,Credit Card Payment,2023-11-27,17747,spending,0,none,,,November,0,bank_D,bank_C,0.56,0.32,2024-02-03
1326,,85.78,Cash Withdrawal,2023-11-27,16239,spending,0,none,,,November,0,,bank_A,0.11,0.65,2024-02-03
1327,,52.83,Shopping,2023-11-27,17357,spending,0,none,,,November,0,bank_A,bank_D,0.56,0.38,2024-02-03
1328,,250.67,Shopping,2023-11-27,19746,spending,0,none,,,November,0,bank_A,bank_B,0.67,0.68,2024-02-03
1329,,365.64,Transfers,2023-11-27,17747,spending,0,none,,,November,0,bank_C,bank_C,0.56,0.32,2024-02-03
1330,,15.67,Dining Out,2023-11-27,17747,spending,0,none,,,November,0,bank_A,bank_C,0.14,0.32,2024-02-03
1331,,65.38,Entertainment,2023-11-27,19583,spending,0,none,,,November,0,bank_D,bank_B,0.57,0.29,2024-02-03
1332,,44.85,Cash Withdrawal,2023-11-27,16400,spending,0,none,,,November,0,,bank_A,0.24,0.42,2024-02-03
1333,,104.71,Transportation,2023-11-27,16400,spending,0,none,,,November,0,bank_A,bank_A,0.68,0.42,2024-02-03
1334,,366.38,Transfers,2023-11-27,17747,spending,0,none,,,November,0,bank_C,bank_C,0.64,0.32,2024-02-03
1335,,266.69,Shopping,2023-11-27,17747,spending,0,none,,,November,0,bank_A,bank_C,0.68,0.32,2024-02-03
1336,,25.1,Dining Out,2023-11-27,16239,spending,0,none,,,November,0,bank_B,bank_A,0.23,0.65,2024-02-03
1337,,35.02,Cash Withdrawal,2023-11-27,16239,spending,0,none,,,November,0,,bank_A,0.28,0.65,2024-02-03
1338,,53.7,Entertainment,2023-11-27,16898,spending,0,none,,,November,0,bank_D,bank_E,0.43,0.4,2024-02-03
1339,,56.66,Groceries,2023-11-27,16898,spending,0,none,,,November,0,bank_A,bank_E,0.35,0.4,2024-02-03
1340,,1280.67,Transfers,2023-11-27,16898,spending,0,none,,,November,0,bank_A,bank_E,0.64,0.4,2024-02-03
1341,,239.39,Online Shopping,2023-11-28,13021,spending,0,none,,,November,0,bank_A,bank_B,0.74,0.39,2024-02-03
1342,,713.19,Home Improvement,2023-11-28,17216,spending,0,none,,,November,0,bank_A,bank_B,0.6,0.55,2024-02-03
1343,,616.98,Home Improvement,2023-11-28,13021,spending,0,none,,,November,0,bank_D,bank_B,0.54,0.39,2024-02-03
1344,,62.3,Cash Withdrawal,2023-11-28,17747,spending,0,none,,,November,0,,bank_C,0.21,0.32,2024-02-03
1345,,31.7,Personal care,2023-11-28,17357,spending,0,none,,,November,0,bank_A,bank_D,0.52,0.38,2024-02-03
1346,,167.67,Healthcare,2023-11-28,12782,spending,0,none,,,November,1,bank_C,bank_D,0.54,0.6,2024-02-03
1347,,49.2,Groceries,2023-11-28,12782,spending,0,none,,,November,1,bank_A,bank_D,0.3,0.6,2024-02-03
1348,,132.27,Online Shopping,2023-11-28,19583,spending,0,none,,,November,0,bank_D,bank_B,0.51,0.29,2024-02-03
1349,,334.36,Transfers,2023-11-28,19583,spending,0,none,,,November,0,bank_C,bank_B,0.69,0.29,2024-02-03
1350,,65.27,Shopping,2023-11-28,19583,spending,0,none,,,November,0,bank_A,bank_B,0.42,0.29,2024-02-03
1351,,140.01,Transportation,2023-11-28,19583,spending,0,none,,,November,0,bank_D,bank_B,0.64,0.29,2024-02-03
1352,,11.69,Transportation,2023-11-28,16400,spending,0,none,,,November,0,bank_D,bank_A,0.33,0.42,2024-02-03
1353,,374.46,Credit Card Payment,2023-11-28,16239,spending,0,none,,,November,0,bank_A,bank_A,0.71,0.65,2024-02-03
1354,,47.67,Cash Withdrawal,2023-11-28,12782,spending,0,none,,,November,1,,bank_D,0.15,0.6,2024-02-03
1355,,67.5,Cash Withdrawal,2023-11-28,12782,spending,0,none,,,November,1,,bank_D,0.17,0.6,2024-02-03
1356,,307.18,Transfers,2023-11-28,12782,spending,0,none,,,November,1,bank_D,bank_D,0.75,0.6,2024-02-03
1357,,1129.67,Shopping,2023-11-28,19746,spending,0,none,,,November,0,bank_B,bank_B,0.78,0.68,2024-02-03
1358,,203.97,Shopping,2023-11-28,13021,spending,0,none,,,November,0,bank_A,bank_B,0.78,0.39,2024-02-03
1359,,169.38,Healthcare,2023-11-28,13021,spending,0,none,,,November,0,bank_A,bank_B,0.51,0.39,2024-02-03
1360,,274.52,Transfers,2023-11-28,13021,spending,0,none,,,November,0,bank_C,bank_B,0.77,0.39,2024-02-03
1361,,16.51,Dining Out,2023-11-28,16898,spending,0,none,,,November,0,bank_D,bank_E,0.25,0.4,2024-02-03
1362,,4.79,Interest,2023-11-28,19746,spending,0,none,,,November,0,bank_B,bank_B,0.16,0.68,2024-02-03
