"",transaction_description,category,Subcategory,Amount,origin,date,customer_id,type
7435,AMZN,Online Shopping,Online Shopping,46.95504897347248,non-fraud,2024-02-14T00:00:00.000000000,34,spending
11458,Ebay ,Online Shopping,Online Shopping,73.01563054354062,non-fraud,2024-02-11T00:00:00.000000000,34,spending
3965,Car Loan,Loan Payment,Loan Payment,50.850627641903785,non-fraud,2024-02-11T00:00:00.000000000,34,spending
3093,Car Loan,Loan Payment,Loan Payment,66.69216076498108,non-fraud,2024-02-03T00:00:00.000000000,34,spending
9909,Mind (Mental Health Charity),Charity,Charity,0.9163919829205808,non-fraud,2024-02-16T00:00:00.000000000,34,spending
17319,RNLI (Royal National Lifeboat Institution),Charity,Charity,10.149680129558625,non-fraud,2024-02-24T00:00:00.000000000,34,spending
10811,Crisis,Charity,Charity,6.447602557122494,non-fraud,2024-02-21T00:00:00.000000000,34,spending
1012,Sky Mobile ,Utilities,Mobile,11.99706795170131,non-fraud,2024-02-02T00:00:00.000000000,34,spending
1952,ITV Hub,Utilities,TV,11.686736005293941,non-fraud,2024-02-02T00:00:00.000000000,34,spending
4468,Apple TV+,Utilities,TV,6.498716054177825,non-fraud,2024-02-02T00:00:00.000000000,34,spending
4251,Utilita,Utilities,Bills,12.884252222018844,non-fraud,2024-02-02T00:00:00.000000000,34,spending
35640,Converse Outlet - Discounted Sneakers,Shopping,Shopping,92.01524759182232,non-fraud,2024-02-08T00:00:00.000000000,34,spending
20578,Target - Discount Shopping,Shopping,Shopping,55.51655973024045,non-fraud,2024-02-10T00:00:00.000000000,34,spending
790,Electronics Store - Gadget Purchase,Electronics,Electronics,93.80056902468353,non-fraud,2024-02-18T00:00:00.000000000,34,spending
19731,Spanish Tapas,Dining Out,restaurants,19.919659995277648,non-fraud,2024-02-16T00:00:00.000000000,34,spending
15226,Sirona,Healthcare,Healthcare,22.574809037907997,non-fraud,2024-02-27T00:00:00.000000000,35,spending
29410,Trader Joe's,Groceries,Groceries,6.684054570165776,non-fraud,2024-02-15T00:00:00.000000000,35,spending
31327,Shaw's,Groceries,Groceries,27.06110442131448,non-fraud,2024-02-08T00:00:00.000000000,35,spending
17955,Tesco,Groceries,Groceries,29.8083034047636,non-fraud,2024-02-26T00:00:00.000000000,35,spending
38504,Meijer,Groceries,Groceries,21.06026629398909,non-fraud,2024-02-14T00:00:00.000000000,35,spending
6295,Shaw's,Groceries,Groceries,14.051325583171941,non-fraud,2024-02-26T00:00:00.000000000,35,spending
6252,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,18.002514381976155,non-fraud,2024-02-25T00:00:00.000000000,35,spending
8584,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,61.64236745123577,non-fraud,2024-02-21T00:00:00.000000000,35,spending
5601,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,14.328434350198114,non-fraud,2024-02-27T00:00:00.000000000,35,spending
5677,Isa fund,Investment,Investment,111.66527763682238,non-fraud,2024-02-18T00:00:00.000000000,35,spending
5694,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,4.2569639900055085,non-fraud,2024-02-09T00:00:00.000000000,35,spending
2581,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,2.9287530032248896,non-fraud,2024-02-05T00:00:00.000000000,35,spending
899,Interest Earned - Savings Account,Interest,Interest,3.635858132877881,non-fraud,2024-02-16T00:00:00.000000000,35,income
2817,Vue,Entertainment,Entertainment,5.723729360299213,non-fraud,2024-02-08T00:00:00.000000000,35,spending
6210,Gas Station - Fuel Purchase,Transportation,Fuel,52.64111026024769,non-fraud,2024-02-02T00:00:00.000000000,35,spending
2790,Salary Deposit - ABC Company,Income,Income,3974.7191553146267,non-fraud,2024-02-23T00:00:00.000000000,35,income
6118,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,80.62909572989108,non-fraud,2024-02-04T00:00:00.000000000,35,spending
8123,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,163.73783715093015,non-fraud,2024-02-21T00:00:00.000000000,35,spending
3440,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,280.0900751403849,non-fraud,2024-02-05T00:00:00.000000000,35,spending
11961,Transfer from Savings to Current,Transfers,Transfers,473.33044050487734,non-fraud,2024-02-04T00:00:00.000000000,35,spending
7943,Transfer from Savings to Current - Emergency Fund,Transfers,Transfers,270.16193690106786,non-fraud,2024-02-09T00:00:00.000000000,35,spending
5536,Transfer to Emergency Fund,Transfers,Transfers,274.4475673152485,non-fraud,2024-02-18T00:00:00.000000000,35,spending
2753,Transfer from Savings to Current,Transfers,Transfers,107.47997970725467,non-fraud,2024-02-10T00:00:00.000000000,35,spending
1082,Transfer to Emergency Fund,Transfers,Transfers,154.67446937422932,non-fraud,2024-02-10T00:00:00.000000000,35,spending
10939,Transfer from Savings to Current,Transfers,Transfers,51.52311971741796,non-fraud,2024-02-10T00:00:00.000000000,35,spending
3062,Eurocamp,Holiday,Holiday,200.19197322695936,non-fraud,2024-02-18T00:00:00.000000000,35,spending
164,British Airways Holidays,Holiday,Holiday,476.02030663997624,non-fraud,2024-02-14T00:00:00.000000000,35,spending
5247,Rent payment ,Housing,Housing,562.7219065576305,non-fraud,2024-02-02T00:00:00.000000000,35,spending
11525,Wickes,Home Improvement,Home Improvement,190.02972585687888,non-fraud,2024-02-20T00:00:00.000000000,35,spending
4764,The Range,Home Improvement,Home Improvement,250.1288841400206,non-fraud,2024-02-28T00:00:00.000000000,35,spending
2582,Waterstones ,Personal care,Personal care,11.433125508510866,non-fraud,2024-02-26T00:00:00.000000000,35,spending
735,Manning Books ,Personal care,Personal care,6.297057843801638,non-fraud,2024-02-11T00:00:00.000000000,35,spending
4607,Body Shop,Personal care,Personal care,8.79581448439971,non-fraud,2024-02-20T00:00:00.000000000,35,spending
2840,Boots ,Personal care,Personal care,17.677628241324783,non-fraud,2024-02-24T00:00:00.000000000,35,spending
6824,Online Shopping - Amazon,Online Shopping,Online Shopping,23.91735323677618,non-fraud,2024-02-02T00:00:00.000000000,35,spending
996,CeX,Online Shopping,Online Shopping,62.15836308638794,non-fraud,2024-02-14T00:00:00.000000000,35,spending
1189,Currys PC World,Online Shopping,Online Shopping,112.5204926247135,non-fraud,2024-02-06T00:00:00.000000000,35,spending
37,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,56.98885126014108,non-fraud,2024-02-13T00:00:00.000000000,35,spending
778,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,96.48162829873314,non-fraud,2024-02-10T00:00:00.000000000,35,spending
17103,Macmillan Cancer Support,Charity,Charity,7.802045112995504,non-fraud,2024-02-09T00:00:00.000000000,35,spending
10674,BBC iPlayer,Utilities,TV,6.6553881459906545,non-fraud,2024-02-02T00:00:00.000000000,35,spending
6741,British Gas,Utilities,Bills,31.03618190693129,non-fraud,2024-02-02T00:00:00.000000000,35,spending
1185,Disney+,Utilities,TV,12.675337222766121,non-fraud,2024-02-02T00:00:00.000000000,35,spending
684,Amazon Prime Video,Utilities,TV,13.458886150219437,non-fraud,2024-02-02T00:00:00.000000000,35,spending
16608,Forever 21 - Swimwear,Shopping,Shopping,56.76429760410263,non-fraud,2024-02-04T00:00:00.000000000,35,spending
20856,Forever 21 - Fashion Shopping,Shopping,Shopping,47.49548712081342,non-fraud,2024-02-15T00:00:00.000000000,35,spending
27914,Lululemon - Activewear Shopping,Shopping,Shopping,23.162470733497983,non-fraud,2024-02-03T00:00:00.000000000,35,spending
10131,PacSun - Casual Wear,Shopping,Shopping,16.69819208200814,non-fraud,2024-02-02T00:00:00.000000000,35,spending
20129,Amazon - Online Shopping,Shopping,Shopping,123.748175426636,non-fraud,2024-02-09T00:00:00.000000000,35,spending
4075,Gadget Purchase - Tech Paradise,Electronics,Electronics,315.05355715930773,non-fraud,2024-02-24T00:00:00.000000000,35,spending
24,Currys PC World,Electronics,Electronics,141.1486949009346,non-fraud,2024-02-07T00:00:00.000000000,35,spending
17914,Taco Bell,Dining Out,fast_food,5.742840309749294,non-fraud,2024-02-03T00:00:00.000000000,35,spending
10113,Spire Healthcare,Healthcare,Healthcare,41.0169584661534,non-fraud,2024-02-21T00:00:00.000000000,36,spending
17719,Kroger,Groceries,Groceries,36.06620533622042,non-fraud,2024-02-29T00:00:00.000000000,36,spending
25889,Whole Foods Market,Groceries,Groceries,15.242451156029453,non-fraud,2024-02-06T00:00:00.000000000,36,spending
33524,Target Grocery,Groceries,Groceries,4.63859971694855,non-fraud,2024-02-03T00:00:00.000000000,36,spending
12546,Food 4 Less,Groceries,Groceries,8.830820053329372,non-fraud,2024-02-13T00:00:00.000000000,36,spending
11453,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,2.0258756502689157,non-fraud,2024-02-06T00:00:00.000000000,36,spending
11264,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,2.8936621383656163,non-fraud,2024-02-05T00:00:00.000000000,36,spending
3327,Invest Engine,Investment,Investment,64.52835353214026,non-fraud,2024-02-26T00:00:00.000000000,36,spending
820,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.39019176623053076,non-fraud,2024-02-28T00:00:00.000000000,36,spending
969,Savings Account Interest - October,Interest,Interest,1.1674537645617482,non-fraud,2024-02-15T00:00:00.000000000,36,income
536,Interest Earned - Savings Account,Interest,Interest,1.092536945445486,non-fraud,2024-02-13T00:00:00.000000000,36,income
1126,Paintball ,Entertainment,Entertainment,9.07117818132738,non-fraud,2024-02-13T00:00:00.000000000,36,spending
858,Art Gallery and Museum ,Entertainment,Entertainment,18.757298586234075,non-fraud,2024-02-08T00:00:00.000000000,36,spending
3752,DesignMyNight ,Entertainment,Entertainment,18.716718642546102,non-fraud,2024-02-19T00:00:00.000000000,36,spending
2062,DesignMyNight ,Entertainment,Entertainment,13.900191480196428,non-fraud,2024-02-19T00:00:00.000000000,36,spending
4876,Fuel Purchase - Gas Station,Transportation,Fuel,20.20569042248181,non-fraud,2024-02-19T00:00:00.000000000,36,spending
3260,Gas Station - Fuel Purchase,Transportation,Fuel,26.248980497860266,non-fraud,2024-02-19T00:00:00.000000000,36,spending
5894,Scotrail ,Transportation,Transportation,4.416970793729608,non-fraud,2024-02-16T00:00:00.000000000,36,spending
1285,Gas Station - Fuel Purchase,Transportation,Fuel,25.3624648049845,non-fraud,2024-02-23T00:00:00.000000000,36,spending
575,Virgin Trains,Transportation,Transportation,16.63465537793999,non-fraud,2024-02-20T00:00:00.000000000,36,spending
5570,Fuel Purchase - Gas Station,Transportation,Fuel,17.059184019598806,non-fraud,2024-02-06T00:00:00.000000000,36,spending
2011,National express,Transportation,Transportation,7.201379237550676,non-fraud,2024-02-08T00:00:00.000000000,36,spending
5819,Paycheck Deposit - XYZ Ltd.,Income,Income,885.0079918910511,non-fraud,2024-02-23T00:00:00.000000000,36,income
8608,Credit Card Payment - Visa **** 4567,Credit Card Payment,Credit Card Payment,15.204992746471323,non-fraud,2024-02-16T00:00:00.000000000,36,spending
13559,Transfer to Vacation Fund,Transfers,Transfers,24.8474116735602,non-fraud,2024-02-26T00:00:00.000000000,36,spending
14817,Transfer to Vacation Fund,Transfers,Transfers,40.01182447634355,non-fraud,2024-02-19T00:00:00.000000000,36,spending
7906,Transfer to Investment Account,Transfers,Transfers,20.91427866995645,non-fraud,2024-02-10T00:00:00.000000000,36,spending
10732,Transfer to Vacation Fund,Transfers,Transfers,49.220350159384076,non-fraud,2024-02-21T00:00:00.000000000,36,spending
6981,Transfer to Investment Account,Transfers,Transfers,276.34629498098127,non-fraud,2024-02-25T00:00:00.000000000,36,spending
10050,Transfer to Emergency Fund,Transfers,Transfers,23.589433419232964,non-fraud,2024-02-06T00:00:00.000000000,36,spending
1296,Love Holidays,Holiday,Holiday,199.3942356120609,non-fraud,2024-02-03T00:00:00.000000000,36,spending
2909,Barclays MTGES,Housing,Housing,258.36001532481873,non-fraud,2024-02-02T00:00:00.000000000,36,spending
14002,Dunelm,Home Improvement,Home Improvement,104.67128244193727,non-fraud,2024-02-04T00:00:00.000000000,36,spending
19459,House of Fraser,Home Improvement,Home Improvement,43.16457394748624,non-fraud,2024-02-05T00:00:00.000000000,36,spending
2615,Sanctuary spa,Personal care,Personal care,7.872509075467188,non-fraud,2024-02-12T00:00:00.000000000,36,spending
2446,Boots ,Personal care,Personal care,3.321312314154278,non-fraud,2024-02-16T00:00:00.000000000,36,spending
1022,Superdrug ,Personal care,Personal care,9.439519208649,non-fraud,2024-02-20T00:00:00.000000000,36,spending
2403,Online Retailer - Electronics Purchase,Online Shopping,Online Shopping,33.87176684293992,non-fraud,2024-02-24T00:00:00.000000000,36,spending
1772,AMZN,Online Shopping,Online Shopping,32.710556146637856,non-fraud,2024-02-22T00:00:00.000000000,36,spending
7346,Online Shopping - Electronics,Online Shopping,Online Shopping,46.726244389638524,non-fraud,2024-02-05T00:00:00.000000000,36,spending
9858,Online Shopping - Amazon,Online Shopping,Online Shopping,9.567502107972613,non-fraud,2024-02-26T00:00:00.000000000,36,spending
4068,SLC,Loan Payment,Loan Payment,87.84621348207678,non-fraud,2024-02-03T00:00:00.000000000,36,spending
1812,Car Loan Payment - Auto Finance Inc.,Loan Payment,Loan Payment,55.88482552660154,non-fraud,2024-02-03T00:00:00.000000000,36,spending
1293,UNICEF UK,Charity,Charity,1.8947712168154576,non-fraud,2024-02-02T00:00:00.000000000,36,spending
5251,Save the Children,Charity,Charity,1.620076213389164,non-fraud,2024-02-27T00:00:00.000000000,36,spending
7576,Shudder,Utilities,TV,17.415038910401048,non-fraud,2024-02-02T00:00:00.000000000,36,spending
14270,Decathlon - Sportswear Shopping,Shopping,Shopping,106.38188314509192,non-fraud,2024-02-17T00:00:00.000000000,36,spending
7602,Zara - Affordable Fashion,Shopping,Shopping,40.84527408901196,non-fraud,2024-02-02T00:00:00.000000000,36,spending
3926,Scan,Electronics,Electronics,20.21505502487134,non-fraud,2024-02-26T00:00:00.000000000,36,spending
296,Electronics Store Purchase - Tech Haven,Electronics,Electronics,177.79634096766858,non-fraud,2024-02-29T00:00:00.000000000,36,spending
13260,Cajun Creole,Dining Out,restaurants,15.988497813062228,non-fraud,2024-02-18T00:00:00.000000000,36,spending
17848,Orthopedic,Healthcare,Healthcare,6.148965299064964,non-fraud,2024-02-19T00:00:00.000000000,37,spending
10689,Ramsay Healthcare,Healthcare,Healthcare,10.256503157637523,non-fraud,2024-02-02T00:00:00.000000000,37,spending
8042,Lidl,Groceries,Groceries,14.467128746135373,non-fraud,2024-02-17T00:00:00.000000000,37,spending
8967,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,2.01674446290466,non-fraud,2024-02-17T00:00:00.000000000,37,spending
4467,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,2.212756343748526,non-fraud,2024-02-23T00:00:00.000000000,37,spending
2649,Interactive Brokers ,Investment,Investment,31.293659761687646,non-fraud,2024-02-21T00:00:00.000000000,37,spending
1419,Monthly Account Maintenance Fee,Bank Fees,Bank Fees,0.6998350116055049,non-fraud,2024-02-19T00:00:00.000000000,37,spending
92,Savings Account Interest - October,Interest,Interest,0.500919251045434,non-fraud,2024-02-12T00:00:00.000000000,37,income
231,Savings Account Interest - October,Interest,Interest,0.7637203653620239,non-fraud,2024-02-10T00:00:00.000000000,37,income
163,Savings Account Interest - October,Interest,Interest,0.9873191035098408,non-fraud,2024-02-24T00:00:00.000000000,37,income
3336,DesignMyNight ,Entertainment,Entertainment,2.9213029945026467,non-fraud,2024-02-21T00:00:00.000000000,37,spending
1419,Scotrail ,Transportation,Transportation,6.154773058497375,non-fraud,2024-02-04T00:00:00.000000000,37,spending
1486,Paycheck Deposit - Company Payroll,Income,Income,698.1594730092543,non-fraud,2024-02-23T00:00:00.000000000,37,income
4740,Credit Card Payment - American Express **** 6789,Credit Card Payment,Credit Card Payment,5.791788093971698,non-fraud,2024-02-11T00:00:00.000000000,37,spending
3759,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,17.14305390461866,non-fraud,2024-02-24T00:00:00.000000000,37,spending
7163,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,21.635355825588437,non-fraud,2024-02-25T00:00:00.000000000,37,spending
15737,Transfer from Current to Savings,Transfers,Transfers,64.01167252417405,non-fraud,2024-02-02T00:00:00.000000000,37,spending
13740,Transfer to Investment Account,Transfers,Transfers,74.37707117116928,non-fraud,2024-02-09T00:00:00.000000000,37,spending
4195,Transfer to Vacation Fund,Transfers,Transfers,152.97783538955932,non-fraud,2024-02-28T00:00:00.000000000,37,spending
15860,Transfer to Vacation Fund,Transfers,Transfers,102.73926435934756,non-fraud,2024-02-28T00:00:00.000000000,37,spending
8204,Kuoni,Holiday,Holiday,47.20256478691901,non-fraud,2024-02-27T00:00:00.000000000,37,spending
10676,Butlins,Holiday,Holiday,45.3760244454258,non-fraud,2024-02-15T00:00:00.000000000,37,spending
2299,Direct Debit Mortg. TSB ,Housing,Housing,125.19496620476401,non-fraud,2024-02-02T00:00:00.000000000,37,spending
1673,Carpetright,Home Improvement,Home Improvement,52.608136878635385,non-fraud,2024-02-28T00:00:00.000000000,37,spending
6541,Magnet Kitchens,Home Improvement,Home Improvement,49.74636341831495,non-fraud,2024-02-28T00:00:00.000000000,37,spending
1576,Sallys,Personal care,Personal care,2.250506780059196,non-fraud,2024-02-13T00:00:00.000000000,37,spending
11476,Online Retailer - Electronics Purchase,Online Shopping,Online Shopping,34.95254820410646,non-fraud,2024-02-20T00:00:00.000000000,37,spending
560,SLC,Loan Payment,Loan Payment,16.64939435286374,non-fraud,2024-02-26T00:00:00.000000000,37,spending
