,Unnamed: 0,transaction_description,Category,Subcategory,Amount,origin,date,customer_id,type,month
1261,10607,Hayu,Utilities,TV,26.61,non-fraud,2023-10-02,12782,spending,October
1262,776,Payless ShoeSource - Inexpensive Shoes,Online Shopping,Online Shopping,186.79,non-fraud,2023-10-02,12782,spending,October
1263,3555,The Speakeasy,Dining Out,bars,33.68,non-fraud,2023-10-02,12782,spending,October
1264,10188,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,42.04,non-fraud,2023-10-02,12782,spending,October
1265,14480,Transfer from Savings to Current,Transfers,Transfers,181.36,non-fraud,2023-10-02,12782,spending,October
1266,5730,Transfer from Savings to Current,Transfers,Transfers,707.59,non-fraud,2023-10-03,12782,spending,October
1267,5892,ITV Hub,Utilities,TV,12.08,non-fraud,2023-10-03,12782,spending,October
1268,2458,LIVI,Healthcare,Healthcare,16.84,non-fraud,2023-10-05,12782,spending,October
1269,980,Credit Card Payment - Mastercard **** 2345,Credit Card Payment,Credit Card Payment,66.24,non-fraud,2023-10-06,12782,spending,October
1270,3004,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,16.53,non-fraud,2023-10-06,12782,spending,October
1271,4914,Pharmacy MYH,Healthcare,Healthcare,54.06,non-fraud,2023-10-06,12782,spending,October
1272,4325,Crisis,Charity,Charity,8.36,non-fraud,2023-10-06,12782,spending,October
1273,5486,Old Navy - Family Apparel,Online Shopping,Online Shopping,179.16,non-fraud,2023-10-06,12782,spending,October
1274,11305,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,82.22,non-fraud,2023-10-07,12782,spending,October
1275,40233,Smart & Final,Groceries,Groceries,137.93,non-fraud,2023-10-07,12782,spending,October
1276,1874,Monthly Service Fee - Account Maintenance,Bank Fees,Bank Fees,1.24,non-fraud,2023-10-09,12782,spending,October
1277,3295,Cottages.com,Holiday,Holiday,759.36,non-fraud,2023-10-10,12782,spending,October
1278,19086,Panda Express,Dining Out,fast_food,14.16,non-fraud,2023-10-10,12782,spending,October
1279,2835,Vue,Entertainment,Entertainment,27.91,non-fraud,2023-10-10,12782,spending,October
1280,5176,Manning Books ,Personal care,Personal care,25.46,non-fraud,2023-10-10,12782,spending,October
1281,1059,ATM Withdrawal - STU Bank ATM,Cash Withdrawal,Cash Withdrawal,26.28,non-fraud,2023-10-10,12782,spending,October
1282,15488,Transfer to Investment Account,Transfers,Transfers,131.73,non-fraud,2023-10-11,12782,spending,October
1283,1664,Transfer from Savings to Current,Transfers,Transfers,23.28,non-fraud,2023-10-11,12782,spending,October
1284,9994,CeX,Online Shopping,Online Shopping,224.54,non-fraud,2023-10-11,12782,spending,October
1285,11371,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,69.24,non-fraud,2023-10-11,12782,spending,October
1286,13664,Topps Tiles,Home Improvement,Home Improvement,567.93,non-fraud,2023-10-11,12782,spending,October
1287,3570,Biggby Coffee,Dining Out,cafes,3.67,non-fraud,2023-10-12,12782,spending,October
1288,1533,Rituals ,Personal care,Personal care,24.16,non-fraud,2023-10-12,12782,spending,October
1289,830,ATM Withdrawal - VWX Bank ATM,Cash Withdrawal,Cash Withdrawal,64.79,non-fraud,2023-10-12,12782,spending,October
1290,4482,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,239.03,non-fraud,2023-10-12,12782,spending,October
1291,8951,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,50.57,non-fraud,2023-10-13,12782,spending,October
1292,2046,Art Gallery and Museum ,Entertainment,Entertainment,32.83,non-fraud,2023-10-14,12782,spending,October
1293,18237,Target Grocery,Groceries,Groceries,52.36,non-fraud,2023-10-14,12782,spending,October
1294,2154,Vue,Entertainment,Entertainment,40.95,non-fraud,2023-10-14,12782,spending,October
1295,3628,Sanctuary spa,Personal care,Personal care,22.41,non-fraud,2023-10-15,12782,spending,October
1296,10561,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,148.04,non-fraud,2023-10-16,12782,spending,October
1297,14223,Transfer from Savings to Current,Transfers,Transfers,275.63,non-fraud,2023-10-17,12782,spending,October
1298,16924,Smart & Final,Groceries,Groceries,13.49,non-fraud,2023-10-17,12782,spending,October
1299,37617,Save Mart Supermarkets,Groceries,Groceries,16.56,non-fraud,2023-10-17,12782,spending,October
1300,11682,Transfer from Savings to Current,Transfers,Transfers,614.59,non-fraud,2023-10-17,12782,spending,October
1301,1185,Caribou Coffee,Dining Out,cafes,3.79,non-fraud,2023-10-17,12782,spending,October
1302,8197,Old Navy - Family Apparel,Online Shopping,Online Shopping,61.23,non-fraud,2023-10-17,12782,spending,October
1303,16726,BJ's Wholesale Club,Groceries,Groceries,57.29,non-fraud,2023-10-18,12782,spending,October
1304,4774,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,216.42,non-fraud,2023-10-20,12782,spending,October
1305,10429,Credit Card Payment - Mastercard **** 5678,Credit Card Payment,Credit Card Payment,374.79,non-fraud,2023-10-20,12782,spending,October
1306,4130,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,75.81,non-fraud,2023-10-20,12782,spending,October
1307,10910,Transfer to Emergency Fund,Transfers,Transfers,58.31,non-fraud,2023-10-20,12782,spending,October
1308,8879,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,92.02,non-fraud,2023-10-21,12782,spending,October
1309,12951,New Balance - Affordable Sportswear,Shopping,Shopping,157.13,non-fraud,2023-10-21,12782,spending,October
1310,18206,The Cellar Door,Dining Out,bars,22.08,non-fraud,2023-10-21,12782,spending,October
1311,15672,Transfer to Vacation Fund,Transfers,Transfers,753.29,non-fraud,2023-10-22,12782,spending,October
1312,969,HEB Grocery,Groceries,Groceries,35.94,non-fraud,2023-10-22,12782,spending,October
1313,93,First Bus,Transportation,Transportation,12.87,non-fraud,2023-10-22,12782,spending,October
1314,1391,Vue,Entertainment,Entertainment,57.09,non-fraud,2023-10-22,12782,spending,October
1315,14258,Albertsons,Groceries,Groceries,47.35,non-fraud,2023-10-22,12782,spending,October
1316,402,Savings Account Interest - October,Interest,Interest,3.49,non-fraud,2023-10-23,12782,spending,October
1317,5509,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,30.27,non-fraud,2023-10-23,12782,spending,October
1318,3694,Revolut stocks,Investment,Investment,174.49,non-fraud,2023-10-25,12782,spending,October
1319,6849,Ebay ,Online Shopping,Online Shopping,201.24,non-fraud,2023-10-25,12782,spending,October
1320,2329,Credit Card Payment - American Express **** 5678,Credit Card Payment,Credit Card Payment,489.39,non-fraud,2023-10-26,12782,spending,October
1321,2965,Co-op,Groceries,Groceries,70.11,non-fraud,2023-10-26,12782,spending,October
1322,15669,Harrods - Luxury Shopping,Shopping,Luxury shopping,983.04,non-fraud,2023-10-27,12782,spending,October
1323,15,MedicSpot Virtual,Healthcare,Healthcare,185.04,non-fraud,2023-10-27,12782,spending,October
1324,3633,Scotrail ,Transportation,Transportation,37.74,non-fraud,2023-10-27,12782,spending,October
1325,26598,Grocery Shopping - Supermart,Groceries,Groceries,55.29,non-fraud,2023-10-27,12782,spending,October
1326,12566,PacSun - Casual Wear,Shopping,Shopping,139.51,non-fraud,2023-10-28,12782,spending,October
1327,11947,Transfer to Investment Account,Transfers,Transfers,88.8,non-fraud,2023-10-28,12782,spending,October
1328,5105,Mortgage payments,Housing,Housing,1838.13,non-fraud,2023-11-01,12782,spending,November
1329,2301,Paycheck Deposit - XYZ Ltd.,Income,Income,13678.156870444662,non-fraud,2023-11-01,12782,income,November
1330,6290,CuriosityStream,Utilities,TV,15.47,non-fraud,2023-11-01,12782,spending,November
1331,35,Transfer to Emergency Fund,Transfers,Transfers,613.42,non-fraud,2023-11-01,12782,spending,November
1332,37494,Grocery Shopping - Supermart,Groceries,Groceries,92.07,non-fraud,2023-11-02,12782,spending,November
1333,6467,Bathstore,Home Improvement,Home Improvement,912.35,non-fraud,2023-11-02,12782,spending,November
1334,14028,Target Grocery,Groceries,Groceries,42.43,non-fraud,2023-11-02,12782,spending,November
1335,745,DesignMyNight ,Entertainment,Entertainment,84.34,non-fraud,2023-11-02,12782,spending,November
1336,2920,Art Gallery and Museum ,Entertainment,Entertainment,24.66,non-fraud,2023-11-02,12782,spending,November
1337,8189,Aldi,Groceries,Groceries,68.65,non-fraud,2023-11-02,12782,spending,November
1338,6900,Piggly Wiggly,Groceries,Groceries,13.15,non-fraud,2023-11-02,12782,spending,November
1339,10607,Hayu,Utilities,TV,26.61,non-fraud,2023-11-02,12782,spending,November
1340,1470,Sallys,Personal care,Personal care,12.35,non-fraud,2023-11-03,12782,spending,November
1341,9881,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,77.22,non-fraud,2023-11-03,12782,spending,November
1342,9011,ATM Withdrawal - DEF Bank ATM,Cash Withdrawal,Cash Withdrawal,16.88,non-fraud,2023-11-03,12782,spending,November
1343,8587,Credit Card Payment - American Express **** 3456,Credit Card Payment,Credit Card Payment,36.38,non-fraud,2023-11-03,12782,spending,November
1344,5892,ITV Hub,Utilities,TV,12.08,non-fraud,2023-11-03,12782,spending,November
1345,12502,John Lewis & Partners,Home Improvement,Home Improvement,1578.17,non-fraud,2023-11-04,12782,spending,November
1346,7670,The Blue Oyster,Dining Out,bars,32.17,non-fraud,2023-11-05,12782,spending,November
1347,3559,Sanctuary spa,Personal care,Personal care,19.07,non-fraud,2023-11-05,12782,spending,November
1348,10107,Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,146.01,non-fraud,2023-11-05,12782,spending,November
1349,680,Transfer to Vacation Fund,Transfers,Transfers,314.25,non-fraud,2023-11-05,12782,spending,November
1350,1143,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,44.34,non-fraud,2023-11-05,12782,spending,November
1351,6871,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,29.93,non-fraud,2023-11-05,12782,spending,November
1352,11541,Vita Health Group,Healthcare,Healthcare,62.62,non-fraud,2023-11-06,12782,spending,November
1353,13259,Transfer to Vacation Fund,Transfers,Transfers,796.36,non-fraud,2023-11-06,12782,spending,November
1354,2617,Cinemacity,Entertainment,Entertainment,43.0,non-fraud,2023-11-06,12782,spending,November
1355,9237,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,23.66,non-fraud,2023-11-06,12782,spending,November
1356,2887,BJ's Wholesale Club,Groceries,Groceries,83.85,non-fraud,2023-11-06,12782,spending,November
1357,19465,Asos - Men's Clothing,Shopping,Shopping,287.81,non-fraud,2023-11-06,12782,spending,November
1358,1163,Brewed Awakening,Dining Out,cafes,4.64,non-fraud,2023-11-07,12782,spending,November
1359,2682,Vue,Entertainment,Entertainment,39.56,non-fraud,2023-11-08,12782,spending,November
1360,22105,Neiman Marcus - Designer Shopping,Shopping,Luxury shopping,1940.62,non-fraud,2023-11-10,12782,spending,November
1361,17331,Irish Pub,Dining Out,restaurants,29.5,non-fraud,2023-11-11,12782,spending,November
1362,773,Savings Account Interest - October,Interest,Interest,8.97,non-fraud,2023-11-12,12782,spending,November
1363,11832,Forever 21 - Activewear,Online Shopping,Online Shopping,129.01,non-fraud,2023-11-12,12782,spending,November
1364,7971,Online Retailer - Clothing Purchase,Online Shopping,Online Shopping,282.93,non-fraud,2023-11-15,12782,spending,November
1365,17458,Tesla Store - Electric Car Purchase,Shopping,Luxury shopping,1419.69,non-fraud,2023-11-15,12782,spending,November
1366,8487,Orthopedic,Healthcare,Healthcare,111.14,non-fraud,2023-11-15,12782,spending,November
1367,26655,SuperValu,Groceries,Groceries,17.31,non-fraud,2023-11-16,12782,spending,November
1368,9374,Transfer to Emergency Fund,Transfers,Transfers,34.84,non-fraud,2023-11-18,12782,spending,November
1369,1353,Body Shop,Personal care,Personal care,23.04,non-fraud,2023-11-18,12782,spending,November
1370,4217,Maplin (Online Only),Electronics,Electronics,158.1,non-fraud,2023-11-18,12782,spending,November
1371,4237,Revolut stocks,Investment,Investment,183.51,non-fraud,2023-11-19,12782,spending,November
1372,1593,Chase Credit Card Payment - Visa **** 1234,Credit Card Payment,Credit Card Payment,63.13,non-fraud,2023-11-21,12782,spending,November
1373,2320,ATM Withdrawal - JKL Bank ATM,Cash Withdrawal,Cash Withdrawal,65.13,non-fraud,2023-11-21,12782,spending,November
1374,6694,In-N-Out Burger,Dining Out,fast_food,7.3,non-fraud,2023-11-22,12782,spending,November
1375,5881,Transfer to Investment Account,Transfers,Transfers,972.66,non-fraud,2023-11-23,12782,spending,November
1376,1297,HEB Grocery,Groceries,Groceries,30.35,non-fraud,2023-11-23,12782,spending,November
1377,10971,Amazon Prime Membership Renewal,Online Shopping,Online Shopping,55.1,non-fraud,2023-11-23,12782,spending,November
1378,3366,Online Shopping - Amazon,Online Shopping,Online Shopping,66.9,non-fraud,2023-11-23,12782,spending,November
1379,11004,The Royal British Legion,Charity,Charity,23.34,non-fraud,2023-11-23,12782,spending,November
1380,9387,Credit Card Payment - Discover **** 9012,Credit Card Payment,Credit Card Payment,310.8,non-fraud,2023-11-23,12782,spending,November
1381,13705,Transfer from Savings to Current,Transfers,Transfers,1195.3,non-fraud,2023-11-24,12782,spending,November
1382,9831,Transfer to Emergency Fund,Transfers,Transfers,600.68,non-fraud,2023-11-24,12782,spending,November
1383,18018,Grocery Shopping - Mega Mart,Groceries,Groceries,80.0,non-fraud,2023-11-25,12782,spending,November
1384,3738,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,7.96,non-fraud,2023-11-25,12782,spending,November
1385,10523,Transfer to Emergency Fund,Transfers,Transfers,461.42,non-fraud,2023-11-25,12782,spending,November
1386,5614,Transfer from Current to Savings,Transfers,Transfers,1040.06,non-fraud,2023-11-25,12782,spending,November
1387,6762,Fuel Purchase - Gas Station,Transportation,Fuel,103.5,non-fraud,2023-11-25,12782,spending,November
1388,20126,Peet's Coffee,Dining Out,cafes,3.99,non-fraud,2023-11-25,12782,spending,November
1389,8621,Credit Card Payment - Visa **** 7890,Credit Card Payment,Credit Card Payment,212.47,non-fraud,2023-11-26,12782,spending,November
1390,6263,ATM Withdrawal - GHI Bank ATM,Cash Withdrawal,Cash Withdrawal,89.06,non-fraud,2023-11-26,12782,spending,November
1391,9921,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,47.67,non-fraud,2023-11-28,12782,spending,November
1392,10804,ATM Withdrawal - ABC Bank ATM,Cash Withdrawal,Cash Withdrawal,67.5,non-fraud,2023-11-28,12782,spending,November
1393,15208,Transfer to Investment Account,Transfers,Transfers,307.18,non-fraud,2023-11-28,12782,spending,November
1394,9889,Whole Foods Market,Groceries,Groceries,49.2,non-fraud,2023-11-28,12782,spending,November
1395,6305,Omnes,Healthcare,Healthcare,167.67,non-fraud,2023-11-28,12782,spending,November
1396,3655,ATM Withdrawal - PQR Bank ATM,Cash Withdrawal,Cash Withdrawal,103.12,non-fraud,2023-11-29,12782,spending,November
1397,927,Gas Station - Fuel Purchase,Transportation,Fuel,16.54,non-fraud,2023-11-30,12782,spending,November
1398,9,Online Retailer - Clothing Purchase,Online Shopping,Online Shopping,95.46,non-fraud,2023-11-30,12782,spending,November
1399,10327,ATM Withdrawal - XYZ Bank Branch,Cash Withdrawal,Cash Withdrawal,50.35,non-fraud,2023-11-30,12782,spending,November
